SAQA Qual ID,QUALIFICATION TITLE,QUALIFICATION TYPE,SAQA LINK,NQF LEVEL,CREDITS,QUALITY PARTNER ,ATTACHMENTS
104457,Aircraft Component Maintenance Mechanic,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104457,NQF Level 5,307,MERSETA ,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/gaT-oyIVuFSUfUmHoDEOCQ/Sv5BywIJTFaFhtKf0eILNFFl_oIomcW78D8e-MJs_RxZIv4Ih5AktRYFSnoIsBF0yajf2mLHhQvdCor_k80sJVYxYiytP02j_rghVFKt0bYGK89je0CZnXIMV28tvElSzH39Q9dy-6ZM4Ijbgr9n5Ov60CuJdSBc2dmU3r-OfqE/jPXzm_eqSo3c37rrjN5NR8zX04CQz1YFsTmjauBkv9Y),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/mRYXZ2-q06Bw8Zlmqt0Hrw/a6LAnrqcPCRHoxlV9s1S3ASA4aVU6kShygDTmKfNrktbay_bYH2E0ETA5dm7sGbYRr6DvU6vtH7M0w1I9W9rCETIKlCDNyon-lG1VOiOzCZKS9ucKuOUbwwKdR5JkqpX8NCrAbM2x5jqlMyXjyu411gTa2kI1henR7xbjLvjSWY/LL_BYN2QkxldmxkAtEBkGkCDaoz_ZAnBXSBNTJT6D5A)"
103219,Aircraft Maintenance Mechanic,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103219,NQF Level 5,553,NAMB,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/AvrUyHTpoRCQfURPeCIEAg/tCwWRowOwFvKljG_EKFOX-NWYw-_vNT1mCW_RKyDewxrxu65fUPaKesmsD4tFb-P1JzqrVvmf5kacGWtMCEDTcwvut2e-HGdA4J21i5oeRDZLDzJu8IwlGJtq4k-k0mMisSdmvN3Qjm3OfF0Y-fbTXU4trLKFuqL9VOy-_ACVp4/FUqllLvFB6Wh_Xx__O9WN9YbPaHi0SDv98KpPN8CwTw),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/dTXvW24BneA02wzpdVLyog/s96TPOxPyfm1NOTXl8IA4smThHfi5C5FeknvjEXUdefTRGYZKt3yQX-98bpXGhS-ig4HKVdHWI8K2z1zl0cCJjBzD3sxwWHmiI0hZJlcifXqXIIh-G86fVkkfB4xzBg0L33WZE6ygxfzD9q8xQQ2nXYeG_W2qUiZSxcrdo5vtj0/cu9Pd_MFvn8pn69_uob4AE3FIar8mEpMY9EElKDZp1U)"
122660,Aircraft Maintenance Mechanic,Higher Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122660,NQF Level 5,540,TETA,"QAS - Aircraft Maintenance Mechanic.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/vCUE3fjEW3LSHY0st3apTg/wr1tyS3GZOwh0ltk08CbPr4brQ_dEvFmJnDw7KHxPazqtau4B9agglJowmiLITC_XUluIrgg8HvQ1NTjbVuIzyUdHguZHW0BDV_sYz5Th_CswO1vYdAg3I4fqa1nuiCnmlrwH9aDLv2XGWdZbIDr2ajPBilDwHYnqvOWHXrZ9xADSkwBsVS3K48ewateymie/1RlC7NGr3MuFoPwtJU4bwZVICmbedglC84F0Z9wNUqE),Curriculum - Aircraft Maintenance Mechanic.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/t3LCN4hMoiiSI0lJ5--WQQ/pV51JLeCEB5Mf3XtVFqknodNARmq-uDmynRqUWeGCPvQKyUGQ4Dw8Al_qmZ_MoMcu9hvF1pv301FiAGRsthHgsKVuqHra6x2EkIa-PIqG5k9pxSpS-CDRBKujmJ-cqW59qchJ-6n5rJSobDx8BLuyUDPOVwqm8Z6gHe2LiMw3CZc8Qc9wRy2KJZjyLwOS98V7lQZJZeQO4VynGNToObytQ/5EdhxlUNzYfKIG3njwsOrcKOEVNXNeGhph8xCgRDAiU)"
122660,Aircraft Maintenance Mechanic,Higher Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122660,NQF Level 5,540,,"QAS - Aircraft Maintenance Mechanic.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/QD0nxVQtRVAv4jpARIx0hQ/Zap5qOTvgAQhE_oA9egb5PIl1S1VwscqPcElOgN3xumF0uzkFjsE_3BzRDPhmdM6-1PygDz4ZMxPFI-_S2rIRnLyl8WlunPwa5Zd564163qS3YDp2-VVfmtdyxt4UwXEt5PZ0rOdyA-GbGGb-WjVOd9BukAVIYbLTx0SWAwuZr9Bg8blagF8pBwcle2s6oa3/LLnH6t_lesikrj-kZZ43WttRKMZoVRjazJfPgxIPj1M),Curriculum - Aircraft Maintenance Mechanic.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/-6ZXtqoc_P8iCjfxaI7OxA/ELWK472Bfk3lVYPzmVV8_yFHJQb9o9a7bx2-BsY3RxFj3BZkQOh__lYlURhyIG_4TrHtMkNnM_3wLHnyRu4vuBFBRnoGmSYwO4cAYWw1ErtHSGLRIVr4kM3efw35W1xLCm1dsx7pALGR2g5sXrZuzPMSdvJDaK8XHIyDmAElmXC-8AYhZ18aWJaFQNKnvRUUlyQMSNwTSlxg_pHREMDEDQ/OTT5ejAp1ZH-fVoB3LFwFx9fbCwp-IddCjbUu9TRAlQ)"
102498,Aircraft Structures Technician,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=102498,NQF Level 4,546,NAMB,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ynPkSxJAIMF0mG8JPJD3-w/k93x5nJwSvsecCMqTDO0n6IiQmYIq3zegTOzI3TCQonSS2mMNHd8AKyuRp9qTvCbC-bYWJjcqN8vKeUdhKTJdomTeObTgTMyARICWTeqKYME80TBK6SqTUfOLqrZOwDevuHUQvD5J7S5BxGhxX-znOTv6IRZSR48FoggibZOhow/5j48zoEmcIdLeda5CGruVsbkdr9uRRW8zwU64GhoVHg),Curriculum Summary Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ReCVq33uZ7eMSaNZw3EqLQ/BvhLldj3urfx_X9PzZlTO0fjv5KUo4IPBD5It0m5-Ne4yWMBrv6VfOkIlOk2RUpf1EpJZndjM1IjnP05XvlorRAkbubjIjbSItHDhcqljaQmNMvGxaZuFh8KkP23CUFDpVdM8iN9uh3ijeddgkXThXQDBRH8nrvBc_6bvohrkNo/1K33QQwrjMt6zgGj_d358nrUWUK6QXAnp0Iz3AVU7zE)"
93791,Airline Ground Crew,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=93791,NQF Level 4,125,TETA,"OC-Airline Ground Crew - Ext Assessment Specs.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ZXsqEdXRafgNBVKo4sayGw/R5has99dFhGt8AT_J5sENwk_Ujp5SB4x-zT_rehCSDvN-GC35KqIbUhLPC9W7--H1apv2F7TyDrHG3RR1Amxk4EsXHZqqyN87_fpdvoQB7Ug4Ujqw9LO65hGREbxgtNkiSf6b6JS0ovkX7NCXnHhSTTyuSy19cwgbJGD7qZ-t2pTUeidGZhaQEj6FOEjUYup/wKIV-_UNgc2Ga2oCnHbxouC4jqs-QFZx3nHktZkdD-s),Airline Ground Crew -Curriculum document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/XVw3NcT8b25c1p3tN9dFVg/NGW8aJ-4rGeerLcZqzcdgJGCj5VRVjOJqZJB3s5C9EQu4lxiBVns2jToTsX4qdbVgEDk3khMoCYSpliwuAuHN0wE1npk-hu7BnwVAhwA7JqoMSKkc3MuO345jSCXr0Z4YyCJBXDkh1L9Rjv0KBzwYGJV9ybr__-kTDHe6OaB1cRC-W_2xl-bsgQVG1SVBUHn/CRDJVUpN7T8tlL3hGvGQGHSVOBPB2OO_eF2snDN7Ec8)"
118103,Ancillary Machine Maintenance Assistant,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118103,NQF Level 4,104,FP&M SETA,"External Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/WoAN_AMDZxo8XcAK1j7A6g/8_xVOwdVBRdtuECsLpN1QxCa8XoGycgk_pr-tAM_RoBi_aHfn81Akf0jG2jqBTUPPLNHiynN4pPyKoTH2CK0g_LLskYKg8P7DMZkbFK-4DEvhCUEZY3zDbjK7-PFPb_fc03qhIWX26laPTW__MEczqRV0IbFGme2qtUw3aRWD17rXqVQG2f7Bl_F2Y_VtBKI/noothaGJEtEjkfM_ku-Fc_KOl2SuyF475cyo6XXpZFk),Curriculum  Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Jy3PCGHQMjg1sO9fWuHiDg/H_3n-xrgOgouQrgkQhBHZW-5o7kB6rvYKEr0rwOVcF96dTlGdiYpACsNBRf0VV4dFsjvemUae5-ISW2kEuNSWyJBduAqEXJn_leaql9tiJ24pTpQbYTUoow1cxAXodqF9hj7EAY-w9U1WXtInuY0nEBuaUkZi5KVoxoiVrVy8ek/k86Dqcc_W9ZbkApxNqOKrGaiwzfanV8b4inKc8cjJ4Q)"
122662,Animation Artist,Higher Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122662,NQF Level 5,229,MICT SETA,"QAS - Higher OC Animation Artist.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/eaxW9MeTCsuhTU67kiGFAw/tUa2Ltkcu3y0Xw7GIBiPQMJl8iJMscEmut-VyhU8nY0XE2Blt-c0v9BQ7_KHatFcZbgC9-7aVfLtITZTx3qQ9tcB6vxnY1ywinQutQ3IlrVm_x51VzPpNobfstDTaGZiMOouoOmRzpLa_pGirrnYqyJSI0L2yy7lDhQnK5r11Rej55eUe1i_X8JgAKehTqEe/vj9LLC5NyrWZIDzB95lHihycbnZTkQy2uk5jMc-L9a8),CURRICULUM - Higher Occupational Certificate Animation Artist.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/sw6AU8dMBZwbWTpfQ4fCOA/KHYa_RHNTdqwvJOgx5MqsV3kMW2LGdcbu1D4buXErsXqDijS1TwUGo1EriC90IQ6woHG89wBIU9ZfIgV3PTHcyPFX8Yo_QAgquGmm8RE-o9NQGLSJqkC5gOSVL0mydzpLPcYOh4r_eIU_OAryk5oTTd71UlqniyTL2WBi7w1gohRl9fYnwg3-gru63cVHPzNDIjPwt7vHTlC2eRd5uIGnoaN5ie4Rziw_7VIlEfTPhg/ckd6jLGsJK1ef2XZB94BTALEzxjFANL4AOrZRqTOBeU)"
105013,Annealing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=105013,NQF Level 2,116,CHIETA,"Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Cxa_rUqAZxBhrGtl5B5czQ/WNm4eYg7O9SkPcudK0zwSmkNjW8zkj9FvdcFPDgJp8-3jEHeBeeIE3oiU1rZhq4bwLP15z-6NwGkNIm633kskzny505hE6s5rjFMltdZgN2YYmp5SAJ5mj0iil_Q3djf8J0kJrvQnr1SqTJ9bclpWpH_07eQaWlj2Kk-ExVd-SM/WP4o6ExrbUYUffrJxsD2rjXWPLb7NWVuaa9Jwls6Xhk),Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/LLSQPsgMXNwJviII7WdBFg/_0zPmHPfzF2JArn2-0cXEf6rdrsjUysgzb05L51tX0rXfRSWZzHB06ev8NItDCcbBq9ddRmpCbTWeWBOcoEROx-Ysm8snIhyaWm3A1F84pJJQzTog7QWN7ElN6gQtUcHkgUrK6IS4PkNVMuec9d1g6r1twWUxr_-YzI84L60J8c/gNyFVxNeMCAQbrXK81qm8AO90hIxrw99mC5pn9mb7KA)"
123686,Annealing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=123686,NQF Level 2,71,CHIETA,"QAS - Annealing Operator.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/e8dDk5FCtrDkE4hYUFzz_g/xMly0yYl96UmE7dB9d1SomQpnXCyvku4r4vktlKu3haHVXcj1AMmaR2pL7pGI0NIE51j71RFNJ0tpl4eNoiuBGJYEep66FLuTdw7gjcYtaKAL4gCVdGSuRJf5BcPPzaCwoIld0dsu4EtCdpYD8jdyjBGJQHHGeeJtm7t2A4s8xY/Jjqs0ulYHQPRxmWLTZrF6Dfg4rWzGaRgst2LQWgxtJg),Curriculum - Annealing Operator.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ooGjCwgeKPDnFO6juQ8b_A/yTWucHOHjQci1wgzJFRDaAUk9UnpzGPFxYhChGevgDq0GFdZytJ9Fmrm_Wiu1DsHd-ZwgcUV-I_pIP-8uupiMcuyWx-k2rYHixZJhDRfXbbzx28y-AjmP2-bWY0lykMzL3P3oI3vcBHOjOAg8STw5WZq4f13xXLFQEKlC9IUGHfKTpLZBr0PT1OJSCQ0DjZ6/yhFqTqHH0r_iPaVZSsNe2N97G62UvkOR0G2gxPJK-dM)"
118250,Anti Money Laundering Analyst,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118250,NQF Level 6,353,BANKSETA      ,"External Assessment Specification Document- Anti-money laundering .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/sDWcdFATWNnd0_aaiK5vZQ/X_CZA4wFZd5dIYelK3FIyxYdw3P6NRWqixcAqvnB0cF-UnlQUcLP4RfEn0eTxXU3IjfyYKZmaT1rwpT-zK9GYT_dYN3wr1o9fRcX0AbENDQbGP6okQbBjpI0P9x6x2JalDlb98dIqIccfyHClPyHNqtMRgXG1z5PVSQT5b7xX_e_AR5uRsyf5H6U6Jv1OQ3_5V_7v-EKD4YAONybFvyz-w/BUBEnwIez3jbQHTQcWR66eBuf4wF5mgLJgB2-46jPeU),Curriculum Document- Anti Money Laundering Analyst .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/3ofcLqlopjDo2o0d5qJBbg/jFZ92yyaVGXb8ZnvdQKccqNkxv_DY-CTtCR-0QxXV1FGnFuLD55vFPlrBbyxvYQpsmSHQ27tY20EQVKCkG2J8FBTyZSjimj5FwMw9WxGsmPy6VVfDZ73FKRNoiBAY4Aq4KGUHRix7tFPTEsiv8azqa1fy711gKlyCnEGA_o9w0ZucbqIWNSsodIUKjTBFBwO/7T7V2DgO1TFyRshfbtFFxLs-_fv0HCS58TNgpyNCNlY)"
121827,Anti-Poaching Ranger,Occupational Certificate,https://regqs.saqa.org.za/viewQualification.php?id=121827,NQF Level 5,105,CATH SETA,"Anti-Poaching Ranger - External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/v5rRPOl73X7TRo1ItNKEuQ/2qHMHEHFH5lcjmi0kCNvuJAOWPol119MxlHrFtTt8n2rIMu7ID_VIeyBlrxvFZ4xJEd2uFSFoCqcQmrHnFKZV1SVEb9yBoLCjziDrf4MlORM6xxTcZOQrnWyr9EknFrz2OnpNLkhltlRaup8tKlABjQvAexVweQE4F6-Mbi4K6Vyhsh7HvlX_ldk_PC5qx12yMq1GTUWHx7DszgV3CAXYw/2YQlgk1Rkl41utC3tekBOmDIIIl90XIHvYhpubkHQ2M),Anti-Poaching Ranger - Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/UyG9mWdKKMPSEXmB4bf8cA/ieOW0mAKFO626lcged797TBTm4hs6ojmh7YZS30dY61MfzXtBNavLViXx74grDJDh8tVVwL5Kno5KwFEeIry5UfxQ0AYZYs5tyiW_TZyVoh-xr_Aq-3A1G1Dq3nfOHpDUkFiztoW-bsA7gjdSg2tpTi3TLbE484eqWVxkB-bvXxNnxuP0LXUIJgTXA7um1pqJeOjYbAmoQDBBqBuLm3Iow/RxX7PkAjqBrVfDJn3jNUtmD_EQ1gaDRf8aMifU8Qx0I)"
102582,Apparel and Related Manufacturing Machine Mechanic,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=102582,NQF Level 4,576,NAMB         FP&MSETA,"External Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/RtbTiQezts9Q_WLOumZzmQ/HLhvwSUe0Oo881LI3_9GCu5E_oeIKuy5B1yslltR73fzdbvyHHsoxiA5taaWKtVJNVRh0e2RluNvZXxoLTd0PUyGvXPCQ8l1Pz1BiYAND8OvZo9c-7z5DXmAXZlk4sYd6GMhxpBx6cucr6m6XRaXooZGtozJ_4ty2zn9pQLrP3-vTCxNUjDrxqGTYAEChOII/hSZp53wE8n9L5EJ23UGbBCOXMQS41QfUNnQ5AH9A-9E),Curriculum  Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ED1JjhFA5Pc_mDemotzyJQ/I_3OQHEzFU_MbahLIiRBrHwz9gXXnsdIhxCC4BhfEYjqNg-kgEum-57WTKPu8riwy4cLOc-aaIXP_8jU5J6vMmz85taDBtWox-jwa1kZUC6sP2UNNMaQiJTyXLNPIC6InJto8otDbps_V0S0i9S1bmJYBgkDitfqclFefY5foJk/qsSbPIyvpvW5JrV6W1K6F2FQhSKA-8J6eCYlngKNXKQ)"
115466,Apparel Pattern Designer Assistant,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=115466,NQF Level 5,43,FP&M SETA,"Assessment Specifications Document-Apparel Pattern Designer Assistant.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/jAjPvazkr_QN1zhwThYiww/kBYaS1DKfh5omRComQ3Gb_IlgQ6YwGGdmtJnR-zaeEuScfNPaTqxvfV_QQezLizxHdqBLoBRr6KQUC6UCWNbGn2IpXwh2-akxI-nfOM5f282yNOF4ag4c3CwITSZEqNsNVb28gdT8QKJY4Ro-CZ7VAwKHsIlQSXC4JkW_BB_rsVpX9-eCKb572L3T6xaV-znLC2Cwf9uQsNEUY_51BwbRQ/Lcj65Ec9kmuqj4qh2acaFNv202lktXEdejWaKgMXOZ8),Curriculum Document- Apparel Pattern Designer Assistant .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/jZC7sHjp5VyzX4fwNxfNKg/68izF_5zwBXmYYs1SyWikDLLcHvzC1U-JXvUB6Ts7GfJhnzouRkEkKemAzea7pzRU4wsvaVW3kkYa68r9vVrT811oPOD4DDWKIqchIDjDNVM_G_vjDqjJKWoBvba7OJ3dbhgtxT_u0RuXhrpuKTivArmdXm1OHtCNnBPMQIOGNN0P-Etlk2xxN90sluZgL7MNQYu3wdXAMj5DCT0kRjgtQ/pgJdgufOZapgfwiY0Wr_fDI0xoUed2BH_lFx-YLBdJQ)"
115455,Apparel Pattern Maker and Grader,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=115455,NQF Level 5,291,FP&M SETA,"Assessment Specifications Document-Apparel pattern Maker and Grader .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/FsVSyrSYT1q8TKbQzY2rjg/rs6ZwM5WZan2gZ3Ayr0sthaHrZRUPo2jFzro7JttUyFgCP9orhUSgWAmSInugQwtWl-Oik2-TkAglHGADZbOFXbKbwvVft7uGb2gqKWG8h8YNiqNFckVQvKsCToNnreLNx9PMK1VpZ4mh0dBzhs6F4Hl8zreh9c0goGnnJsiOSuKpsrqJe5F-Ac23TN4voNIGxIMVQrYMkZlgo85Tw4J4w/bEp4hD8sEiLqtC0V1E432f6IrCs0eNNuOWnLRV2PzDM),Curriculum Document- Apparel Pattern Maker and Grader .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/TMDfXrD2lQBV5TFCbqdtmg/MOZMH-2aPb_gkmzJJY_KbS0p67cpv3bO132YQ-JkZHEdxCW9vrq-p445xsHYviQJJ7mGBA4ort_AJwnJgyUXcEQO3yYq8cz8dv0WY48Gg9b0Nptu18jjqQsgJRFy_iaPswiu5YD74ev0Tq2H7U7y2j9GZes1mMNo-YBg4xICGZS7XV118O5MJj-TtaDdNrhl/cvq4rq8FRKvHY66QO5cAlf2R_hhGuBBIuj7ZusohN8A)"
104904,Aquaculture Farm Worker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104904,NQF Level 2,71,AGRISETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/JVCYMsKb8i_bYNaximDWIQ/sQcCUMdmB6zC_D5diF1pPUOIFW_FlSl8x3KArCV_Ha5KGD6kxRWDwl_v2p-7Thnir6lQky4RqSLnelJ0hgU2Wu1QFqvF8UIQDTqFIKr_iYc8rmfbDUHB3VZ5mugCMqShluWyrQn7iO39MS3p1MhP6u5aJxuHoH8fENSh8w5vuscHIER59eTzshhBEtZKr2Gu/dBQFB3kR2h8S9YUI-SBP4Qkqts6T80v7VD48QmLq-Lo),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/98nHeggNy_4h5zkx5CKO_g/7Afb3OgEjN_XPz_UVbUE4AvHSTRltMy6DYLFqxBR5lNt60U_Nz2uJATYJSwH1Md4V0SWvwa2bQS0awTgSX09g1MxyevK7atThbeL313oGqsPlwo0GWazJ2RFkmtel2A1a1kDqL1xPboP1CA7mroEPci8Z3O3nE6j4hebcS1mSFM/zMpRQ3aTfYB3GWDVucAGXHTaNtRCYEZFZk_v8WyC4n0),OC- Aquaculture Farm Worker.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/W4-TbVziNppqcFA4bQEecw/uOJYpo5Lt-OtJOrdL7W70HjcZpuCwngnj8EQ7aJcoSheesmUTMWOWJf_55mUoVgfy5wqtHsB9IRZbhqEeWF1eW3JDH2psyHs4UG-v-RMNN8yStIvgooOV4PLbIkrc1R4A0V8oqibmJ9rv8UU_Ki41OjgIrim_ebBWAJ9N2_ecS8/Qdp5Xag4WRnYDKA3ZKZkHhG9hDJi_7gScLf1YjlNSXE)"
104912,Aquaculture Farmer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104912,NQF Level 4,176,AGRISETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/N0IrMKHcU9lmzYeFDDV2sg/kRiJfN5TZcD70FDfSc9u1gCwgHrJX8su9yOYxm_b6yVOoIBUUCjA-U47uDWX04TS3xZ6w4_GHdrYthQgTy8YWlFhAlhrkrqLeJzg2tIKernEc4YlJDuItTikPoBnWNiQ0uy82kxDQxPqernNHmLNhrN8sJbpqCMjSPNr-KWUq6ulP94pTKDlKO6hLdoLg4Bn/qrKyUvrkSElF_12ss-iKmxgSN345jWZ10dgCYiucCak),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/NT_iFCJRT8olWyeFvWQN8Q/U82DS8DI7x5RUO2EiF8m6ozz_3YE_MWjyABBc-fsCoMPrLqU6gotgFvAtPB6hFbH71YzjydoUcChmhAIBsbRFQuxB7X3t9647EPU91BztBtk4bvCWroWirsELzqGZNxB6LG0WfBePUZY07oWfOMxfsJ3B727iUx4QXgqh8pzJ10/_Mc5SpPgw4Dg_IwwoAyXfj7Nys70zCI0EwRzxa0ZOR4),OC- Aquaculture Farmer.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/k5ozj452-uf9sHklVIdkaQ/cOXIxijKxe6OrhEQsm01EjRBD0tz-MtEcnG558aKUGZxgU1dkypHS0nb0ayeIdacksS_XbUuToMkNYz2iWuMqI2vJxPklBxkHCYXSUnRxGaysdqE-os1JLdHE0c-KEkf_2CnolvQoC9J4TtG0qvDZmistItDQPmOjdKe_sWeIx8/yZz0uiEuv-P88437LssI-kxgGC8uX_ZF3yB0To-Ne1c)"
94019,Armature Winder,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=94019,NQF Level 4,607,NAMB,"67120700 External Assessment Specifications Occupational Certificate Armature Winder.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Kc5SmdNwkbfXuKDphYkKHA/YJsaeIzKflkoJb6nnnn1maDP2NFMWlp4cm2NtAo7eyVGuelgEHE59QMhc4X4tBSOATcnvalj-Q5qhGph7siqMy7HRr6_mWChZYtyHK9Tvb1mkdFhu4AqVO5dXpNEQdagRbkrRniRkrPv83MGFpO_fkvjDhYzwh81iK2PFEyT5Lway8sQBL_rsFAF6CKst1RiLLXz-4sjhIAn_S1eSHUwWVCan5xVCffd2IarbUMy22c/1jrlM1yvLbk38fdE3PuQ5oyToPTU7gQsBO1dr_f4Lg8),67120700 Curriculum Document Armature Winder.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/VeABWFasrt4XJHYteCUlGw/HAV6By0cZ4o8st5nV2-6hBHXpZckteGwjiYhhNPqU9-MD56FRtEjAo2s2ENOaVnhfqAX4tA6BOlXv_hJBrPIabj4TqjG-ZHRRw9ZmIlNFZEYHBbIMCu-K2ekleFFVDhLMLGZySykWwR_K9qG1VqIaO8hzoraWXg_rYlPpW-L082Ml4fpKqcIC26NnS2TRzuN/cgr3_bVFzJIlO2QkhiDonm8Y-zqWDGhkgDiV7iih-y4)"
99254,Armature Winder (Heavy Coil Winder),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99254,NQF Level 4,540,NAMB,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/w8_cktBzXUhIvcbAdYxhiQ/6eo_c8rpQCrOT8GgS-f0iTTTQQoUP07gLTF1NEwXQwYgY1kThX3XkIjP0PHkom6oRyMZ7lgCMLdddvFXXi2at1wnkAaDHAkIA1F9Osne9enQE8qbcNKoTSEWLHRl_xwY7W04HkfoFlS8H1Bmh8C0UTEG1Rk1X-eTiBClMBtEApin9qwT_1wlHIEARY4i0S_8/ymM0X9dmlO2NiNieDeKUZZnJSDGWhhems8eYHYnUCpo),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Ve2D-ghE8XLyHSmdzmArBA/t9Nz7V69Xgb8yO8_fO32NH3HJAj6YWrNVTl3PR0bU2kRXsIi8TW5D-MIwDIqYxnYjKkB2GsrBE3s1vt14MRntmxtFnWnekGh_P5VV0zb31MDTubIx1C-XjBTEkG8zr6waKr9utBDThAjyW0nLX2uAbviUrGWS8G4eMMKNkQtlSk/5TgyzW4G-TTbIT8862zbIbhi85FOZxe-nUUjl98TgTQ)"
